Venue,Month,EID,Topic,Count
3789242,11,226828352,meditation,1
3789242,11,226828352,level,1
3789242,11,226828352,beginner,1
3789242,11,226828352,square,1
3789242,11,226828352,dance,1
3789242,11,226828352,practice,1
3789242,11,226828352,salsa,1
3789242,11,226828352,classes,1
3789242,11,226828352,style,1
3789242,11,226828352,pattern,1
3789242,12,227127552,pattern,1
3789242,12,227127552,salsa,1
3789242,12,227127552,practice,1
3789242,12,227127552,beginner,1
3789242,12,227127552,square,1
3789242,12,227127552,classes,1
3789242,12,227127552,level,1
3789242,12,227127552,dance,1
3789242,12,227127552,style,1
3789242,12,227127552,meditation,1
3789242,12,227127629,style,1
3789242,12,227127629,classes,1
3789242,12,227127629,level,1
3789242,12,227127629,pattern,1
3789242,12,227127629,salsa,1
3789242,12,227127629,dance,1
3789242,12,227127629,meditation,1
3789242,12,227127629,square,1
3789242,12,227127629,beginner,1
3789242,12,227127629,practice,1
3789242,1,227784929,square,1
3789242,1,227784929,salsa,1
3789242,1,227784929,beginner,1
3789242,1,227784929,practice,1
3789242,1,227784929,style,1
3789242,1,227784929,meditation,1
3789242,1,227784929,dance,1
3789242,1,227784929,classes,1
3789242,1,227784929,level,1
3789242,1,227784929,pattern,1
4791792,1,228323532,week,1
4791792,1,228323532,museum,1
4791792,1,228323532,dinner,1
4791792,1,228323532,free,1
4791792,1,228323532,story,1
4791792,1,228323532,sun,1
4791792,1,228323532,back,1
4791792,1,228323532,movie,1
4791792,1,228323532,meeting,1
4791792,1,228323532,future,1
4791792,12,jbszklytqbmc,sun,1
4791792,12,jbszklytqbmc,dinner,1
4791792,12,jbszklytqbmc,meeting,1
4791792,12,jbszklytqbmc,back,1
4791792,12,jbszklytqbmc,week,1
4791792,12,jbszklytqbmc,story,1
4791792,12,jbszklytqbmc,future,1
4791792,12,jbszklytqbmc,free,1
4791792,12,jbszklytqbmc,museum,1
4791792,12,jbszklytqbmc,movie,1
4791792,12,rgqnllytqbxb,back,1
4791792,12,rgqnllytqbxb,movie,1
4791792,12,rgqnllytqbxb,story,1
4791792,12,rgqnllytqbxb,week,1
4791792,12,rgqnllytqbxb,future,1
4791792,12,rgqnllytqbxb,dinner,1
4791792,12,rgqnllytqbxb,sun,1
4791792,12,rgqnllytqbxb,museum,1
4791792,12,rgqnllytqbxb,meeting,1
4791792,12,rgqnllytqbxb,free,1
7370702,9,zbhkklytmbfb,night,1
7370702,9,zbhkklytmbfb,workout,1
7370702,9,zbhkklytmbfb,morning,1
7370702,9,zbhkklytmbfb,park,1
7370702,9,zbhkklytmbfb,moon,1
7370702,9,zbhkklytmbfb,levels,1
7370702,9,zbhkklytmbfb,pickup,1
7370702,9,zbhkklytmbfb,hike,1
7370702,9,zbhkklytmbfb,evening,1
7370702,9,zbhkklytmbfb,tennis,1
12495712,11,226813076,august,1
12495712,11,226813076,king,1
12495712,11,226813076,meeting,1
12495712,11,226813076,breakfast,1
12495712,11,226813076,first,1
12495712,11,226813076,monthly,1
12495712,11,226813076,free,1
12495712,11,226813076,clinic,1
12495712,11,226813076,parks,1
12495712,11,226813076,gathering,1
13352982,1,khjdflyvcbmc,water,1
13352982,1,khjdflyvcbmc,living,1
13352982,1,khjdflyvcbmc,practice,1
13352982,1,khjdflyvcbmc,introduction,1
13352982,1,khjdflyvcbmc,clinic,1
13352982,1,khjdflyvcbmc,free,1
13352982,1,khjdflyvcbmc,aerobics,1
13352982,1,khjdflyvcbmc,pa,1
13352982,1,khjdflyvcbmc,circle,1
13352982,1,khjdflyvcbmc,open,1
14639642,8,224300347,dinner,1
14639642,8,224300347,lecture,1
14639642,8,224300347,readings,1
14639642,8,224300347,band,1
14639642,8,224300347,right,1
14639642,8,224300347,food,1
14639642,8,224300347,lanes,1
14639642,8,224300347,bowling,1
14639642,8,224300347,home,1
14639642,8,224300347,blue,1
14883072,1,228227625,bible,1
14883072,1,228227625,coffee,1
14883072,1,228227625,support,1
14883072,1,228227625,conversation,1
14883072,1,228227625,cup,1
14883072,1,228227625,study,1
14883072,1,228227625,level,1
14883072,1,228227625,beginner,1
14883072,1,228227625,intermediate,1
14883072,1,228227625,group,1
15280752,8,223622978,living,1
15280752,8,223622978,clinic,1
15280752,8,223622978,free,1
15280752,8,223622978,pa,1
15280752,8,223622978,practice,1
15280752,8,223622978,water,1
15280752,8,223622978,aerobics,1
15280752,8,223622978,open,1
15280752,8,223622978,introduction,1
15280752,8,223622978,circle,1
15280752,10,225311064,readings,1
15280752,10,225311064,home,1
15280752,10,225311064,food,1
15280752,10,225311064,right,1
15280752,10,225311064,dinner,1
15280752,10,225311064,blue,1
15280752,10,225311064,bowling,1
15280752,10,225311064,lecture,1
15280752,10,225311064,lanes,1
15280752,10,225311064,band,1
15280752,11,226289300,film,1
15280752,11,226289300,st,1
15280752,11,226289300,festival,1
15280752,11,226289300,vegan,1
15280752,11,226289300,holiday,1
15280752,11,226289300,screening,1
15280752,11,226289300,square,1
15280752,11,226289300,book,1
15280752,11,226289300,regent,1
15280752,11,226289300,rivers,1
15280752,1,226307965,future,1
15280752,1,226307965,museum,1
15280752,1,226307965,meeting,1
15280752,1,226307965,dinner,1
15280752,1,226307965,free,1
15280752,1,226307965,week,1
15280752,1,226307965,story,1
15280752,1,226307965,back,1
15280752,1,226307965,sun,1
15280752,1,226307965,movie,1
17160552,8,224375501,square,1
17160552,8,224375501,film,1
17160552,8,224375501,festival,1
17160552,8,224375501,st,1
17160552,8,224375501,screening,1
17160552,8,224375501,book,1
17160552,8,224375501,holiday,1
17160552,8,224375501,regent,1
17160552,8,224375501,rivers,1
17160552,8,224375501,vegan,1
17778672,9,qpcgnjytmbhb,workshop,1
17778672,9,qpcgnjytmbhb,woman,1
17778672,9,qpcgnjytmbhb,night,1
17778672,9,qpcgnjytmbhb,yoga,1
17778672,9,qpcgnjytmbhb,club,1
17778672,9,qpcgnjytmbhb,elks,1
17778672,9,qpcgnjytmbhb,indoor,1
17778672,9,qpcgnjytmbhb,toastmasters,1
17778672,9,qpcgnjytmbhb,st,1
17778672,9,qpcgnjytmbhb,tennis,1
17778672,9,qpcgnjytmbzb,indoor,1
17778672,9,qpcgnjytmbzb,toastmasters,1
17778672,9,qpcgnjytmbzb,woman,1
17778672,9,qpcgnjytmbzb,elks,1
17778672,9,qpcgnjytmbzb,night,1
17778672,9,qpcgnjytmbzb,tennis,1
17778672,9,qpcgnjytmbzb,club,1
17778672,9,qpcgnjytmbzb,yoga,1
17778672,9,qpcgnjytmbzb,workshop,1
17778672,9,qpcgnjytmbzb,st,1
17778672,10,qpcgnjytnbfb,st,1
17778672,10,qpcgnjytnbfb,night,1
17778672,10,qpcgnjytnbfb,yoga,1
17778672,10,qpcgnjytnbfb,elks,1
17778672,10,qpcgnjytnbfb,workshop,1
17778672,10,qpcgnjytnbfb,club,1
17778672,10,qpcgnjytnbfb,indoor,1
17778672,10,qpcgnjytnbfb,tennis,1
17778672,10,qpcgnjytnbfb,toastmasters,1
17778672,10,qpcgnjytnbfb,woman,1
17778672,10,qpcgnjytnbpc,toastmasters,1
17778672,10,qpcgnjytnbpc,woman,1
17778672,10,qpcgnjytnbpc,st,1
17778672,10,qpcgnjytnbpc,elks,1
17778672,10,qpcgnjytnbpc,yoga,1
17778672,10,qpcgnjytnbpc,tennis,1
17778672,10,qpcgnjytnbpc,club,1
17778672,10,qpcgnjytnbpc,indoor,1
17778672,10,qpcgnjytnbpc,night,1
17778672,10,qpcgnjytnbpc,workshop,1
17778672,10,qpcgnjytnbwb,woman,1
17778672,10,qpcgnjytnbwb,yoga,1
17778672,10,qpcgnjytnbwb,toastmasters,1
17778672,10,qpcgnjytnbwb,indoor,1
17778672,10,qpcgnjytnbwb,workshop,1
17778672,10,qpcgnjytnbwb,night,1
17778672,10,qpcgnjytnbwb,tennis,1
17778672,10,qpcgnjytnbwb,elks,1
17778672,10,qpcgnjytnbwb,club,1
17778672,10,qpcgnjytnbwb,st,1
17778672,11,qpcgnjytpblc,elks,1
17778672,11,qpcgnjytpblc,st,1
17778672,11,qpcgnjytpblc,workshop,1
17778672,11,qpcgnjytpblc,tennis,1
17778672,11,qpcgnjytpblc,club,1
17778672,11,qpcgnjytpblc,yoga,1
17778672,11,qpcgnjytpblc,indoor,1
17778672,11,qpcgnjytpblc,toastmasters,1
17778672,11,qpcgnjytpblc,night,1
17778672,11,qpcgnjytpblc,woman,1
17778672,11,qpcgnjytpbsb,yoga,1
17778672,11,qpcgnjytpbsb,elks,1
17778672,11,qpcgnjytpbsb,night,1
17778672,11,qpcgnjytpbsb,st,1
17778672,11,qpcgnjytpbsb,tennis,1
17778672,11,qpcgnjytpbsb,woman,1
17778672,11,qpcgnjytpbsb,workshop,1
17778672,11,qpcgnjytpbsb,club,1
17778672,11,qpcgnjytpbsb,indoor,1
17778672,11,qpcgnjytpbsb,toastmasters,1
17778672,12,qpcgnjytqbqb,tennis,1
17778672,12,qpcgnjytqbqb,yoga,1
17778672,12,qpcgnjytqbqb,club,1
17778672,12,qpcgnjytqbqb,woman,1
17778672,12,qpcgnjytqbqb,st,1
17778672,12,qpcgnjytqbqb,elks,1
